name,year,nationality,width,height,mean_hue,mean_saturation,mean_brightness
egyptian-warrior,,Russian,685,1000,0.2838468613586546,0.37363681037661484,0.5894936253041358
peasant-dinner-during-harvesting,,Russian,1000,732,0.27981972882345435,0.4371524056422693,0.6615805957355622
reaper,,Russian,808,1000,0.2547571798017388,0.3696153192384919,0.5333388079984472
angels,,Russian,1000,857,0.17730758227055232,0.5253806172277645,0.5519580524858717
child-funeral,,Russian,1000,826,0.3232374230941047,0.2712480113587482,0.4799829748848691
children-running-from-the-storm,,Russian,1200,2004,0.27007278947290747,0.25500852420767495,0.49430009588665785
coffee-house-in-cairo,,Russian,1000,822,0.2922215569909224,0.45024533943597095,0.37733364820380705
savoyard,,Russian,792,1000,0.285759947748104,0.31775980644945034,0.4275085412953058
cairo-court,,Russian,759,1000,0.21659849686171637,0.4051081702986248,0.321479289054225
street-in-cairo,,Russian,762,1000,0.20250672135329947,0.5452276736452206,0.310830893932376
girl-with-a-yoke,,Russian,768,1000,0.2880844336663983,0.6043832232934114,0.475829381127451
portrait-of-the-boy,,Russian,778,1000,0.27821738791414474,0.42621131548497443,0.5963939210645699
cossack,,Russian,605,1000,0.42429827663690506,0.4019680516459935,0.5887494344514669
dervishes-in-cairo,1875,Russian,1000,809,0.2529935168234044,0.40380155493139086,0.40853159795438576
landscape-2,,Russian,1000,648,0.25259854608444265,0.2459246515618746,0.4924061365286855
on-the-steps,,Russian,828,1000,0.20111501973855314,0.44574687514892347,0.38894120015155814
peasant-children-at-rest,,Russian,1163,1399,0.1566460311833316,0.4473235316911707,0.4754630560421954
portrait-of-the-boy-1,,Russian,868,1000,0.4498196573061728,0.3721215541611712,0.45759234661606574
the-scene-on-the-outskirts-of-the-city,,Russian,781,1000,0.3911015759814715,0.2540537030378043,0.6816437699279455
after-the-market,,Russian,1000,703,0.21255346908154474,0.32713388884657546,0.5362947256854377
arab-boy,,Russian,779,1000,0.3149296455801431,0.4078932738964535,0.5105693171235118
egyptian-with-a-child,,Russian,711,1000,0.25214567208125177,0.4588922746717178,0.44379762830589325
girl-with-a-bouquet,,Russian,667,1000,0.26007575886646506,0.29979388709320237,0.5707662992033393
the-handing-over-of-the-sacred-carpet-in-cairo,1876,Russian,1200,806,0.14065119410687646,0.4075301600737643,0.47999148137336
italian-boy,,Russian,629,1000,0.26603299073446424,0.34368010306839913,0.3846100501885969
mikhail-azanchevsky,,Russian,732,896,0.44303096581567886,0.40150189170663675,0.18257309412836173
portrait-of-princess-e-sheremetiyeva,,Russian,797,1000,0.3150733700803361,0.371279187914651,0.41394352350727
portrait-of-the-girl-2,,Russian,837,1000,0.18694893368586848,0.3098971104105788,0.5144698057956755
portrait-of-vera-zubova,,Russian,639,1000,0.38619401288146804,0.2845946308759583,0.23347266255484989
the-bulgarian-martyresses,,Russian,1350,2026,0.18774117994633147,0.33150649812817323,0.3207817214268254
eastern-woman-gipsy,,Russian,713,1000,0.3219528400967278,0.40931584993997105,0.45021041718230087
female-portrait-5,,Russian,797,1000,0.34480727712044285,0.3564689823532666,0.2515332644475608
child-portrait,,Russian,776,1000,0.5580847711033186,0.38884634965412496,0.23263666868809377
mermaids,,Russian,1200,910,0.5566923404246251,0.22305842368878226,0.21143374991022054
portrait-of-the-young-lady-with-green-dress,,Russian,587,1000,0.7077431089276552,0.5096866642001063,0.2249975682266093
sunday-evening-in-the-village,,Russian,766,1000,0.34252805320378876,0.45713209130911125,0.6264742743050223
blind-man,,Russian,703,1000,0.22475938752374192,0.29376073663093893,0.47845511951580055
boyar,,Russian,761,1000,0.2948735408458996,0.4162841059499191,0.28756168611991445
boyaryshnya-7,,Russian,1300,1899,0.12723395427978682,0.2536779430001285,0.621328435939531
bridge,,Russian,1000,635,0.23314050049984256,0.33199454339179646,0.40168900416859643
cairo-2,,Russian,738,1000,0.25412586491621,0.3796163103114663,0.4228531537276157
celebration-in-ukraine,,Russian,1000,810,0.3575998212414602,0.36119403370017616,0.4285013991769548
children-playing-in-the-workshop,,Russian,1000,751,0.20464831015474932,0.5247001655736002,0.5696111641993682
eastern-woman-with-a-child,,Russian,701,1000,0.25269443091457444,0.35699173258363953,0.6036205644597354
female-portrait-8,,Russian,722,1000,0.5029341140175978,0.28438098627324476,0.222646944761284
female-portrait-9,,Russian,780,1000,0.45604377912677024,0.4697741567254846,0.2886843489190547
female-portrait-10,,Russian,758,1000,0.18537680853899505,0.3272171679269089,0.46168084743132093
gipsy-1,,Russian,725,1000,0.27582454965020614,0.47105274125094954,0.5759635916159569
gipsy-2,,Russian,679,1000,0.298336443784959,0.31928950394072336,0.39159751075688015
girl-with-a-sheaf,,Russian,845,1000,0.2756351036827885,0.36751889951645206,0.6774044924005107
girl-with-jug,,Russian,688,1000,0.3060966204272925,0.41151180612035887,0.560274230506156
mr-balashov-s-children,1880,Russian,710,1000,0.4125081858538799,0.43622200082142726,0.26926383319525
musketeer,,Russian,510,1000,0.23669834115185384,0.25084836148858924,0.5525889734717415
nanny-of-ivan-the-terrible,,Russian,764,1000,0.3343155146122086,0.3869959738868988,0.2458497895493277
pavel-vyazemsky,,Russian,723,1031,0.5738198873545158,0.44283783090769857,0.29426085494439547
portrait-of-a-suvorina,,Russian,776,1000,0.32966827156949735,0.33972755176849767,0.3602477258944815
portrait-of-cyril-vladimirovich-grand-duke-of-russia,,Russian,782,1000,0.16469686129832037,0.30678601352923957,0.7801207813048495
portrait-of-prince-p-vyazemsky,,Russian,785,1000,0.18611135755159075,0.44042242485062216,0.37645634070188594
portrait-of-princess-m-orlova-davydova,,Russian,640,1000,0.1806008345554256,0.41318267022093225,0.20677947916666667
portrait-of-the-girl-5,,Russian,746,1000,0.2245252454286986,0.3496715705397347,0.7285307312201024
portrait-of-the-young-lady-in-russian-costume,,Russian,680,1000,0.34982923845792757,0.5933257701447678,0.40300128027681664
presser,,Russian,652,1000,0.3248024687438539,0.19572431534721324,0.5600805425237579
prince-repin-at-the-banquet-of-ivan-the-terrible,,Russian,1000,645,0.26765075029924973,0.36610473631718876,0.2509822769417845
still-life-with-roses-and-knapweeds,,Russian,678,1000,0.4692374147677301,0.3582835486320375,0.31794086413326395
alexander-ii-of-russia,,Russian,1400,2098,0.13279676748632774,0.25108660987203235,0.22598870472879348
emperor-alexander-ii-on-his-deathbed,1881,Russian,1000,722,0.4712874839138679,0.4058283568301116,0.366413307261963
grandfather-stories,,Russian,1000,637,0.3111159394154419,0.36930808705728835,0.6400528457536863
in-artist-s-workshop,,Russian,871,1200,0.5090031710113357,0.3900705875735508,0.3301484170399885
in-the-park,,Russian,1000,601,0.2860766466071879,0.4137484496872428,0.34406400443704943
portrait-of-y-makovskaya,,Russian,407,1000,0.5378714480206489,0.5207386682974536,0.42281150455268085
african,,Russian,794,1000,0.3675071684573029,0.44748186776116744,0.5030930261273276
alexeyich,1882,Russian,632,1000,0.37512576447568075,0.266891446902186,0.43339213824770423
an-arab-in-a-turban,,Russian,840,1000,0.21823147275365778,0.528746876558233,0.631712955182073
homestead,,Russian,1000,801,0.2457616682573069,0.43594764808485936,0.32602607524907595
portrait-of-artist-s-children,,Russian,1000,2345,0.27909878170319236,0.2794519145346941,0.5117929361595381
portrait-of-count-sergei-grigoriyevich-stroganov,,Russian,1400,2023,0.648695632755602,0.20661029470650288,0.3086284880734299
portrait-of-the-man-in-red-velvet-suit,,Russian,640,1000,0.5135844489042847,0.24527601965280804,0.17064476715686266
portrait-of-the-son-in-workshop-small-antique-dealer,,Russian,618,1000,0.4094877606628392,0.41625819723737156,0.3297838251158068
praskovia-uvarova,,Russian,450,720,0.5109628960260881,0.24508480785082057,0.3020153473735173
cups,,Russian,1000,808,0.3876354120857804,0.388817717832083,0.3761297709182683
difficult-negotiations,,Russian,1000,716,0.3137177283557468,0.6473816803107147,0.43841092124000425
female-portrait-6,,Russian,809,1000,0.2666204920474417,0.5094207161875145,0.3604594730846601
illumination-of-moscow-on-the-occasion-of-the-coronation-in,1883,Russian,496,345,0.11949544358682845,0.6549881663590061,0.29835709833255414
portrait-of-adleberg,,Russian,768,1000,0.5479923182946851,0.5361878274526284,0.3033679125816993
the-boyars-wedding,,Russian,1200,696,0.18384351801271778,0.3200015567293449,0.35852507794305466
boyaryshnya-5,,Russian,691,1000,0.11817983562667443,0.391639196358384,0.4216001078289491
flowers-1,,Russian,975,1000,0.28099734511773616,0.5447160817546407,0.32645332931121174
flowers-2,,Russian,1000,794,0.33323493806733867,0.420688388493496,0.2907425890255348
ophelia-2,,Russian,493,1000,0.34086525611139173,0.4320680808895744,0.40480400111363024
portrait-of-v-morozova,,Russian,776,1200,0.34167028672495503,0.21252560999018644,0.22923337376187589
ukrainian,,Russian,732,1000,0.2525363653600589,0.2976767862455352,0.45360207864566576
zaporizhzhya-cossack,1884,Russian,561,699,0.34076097395479693,0.4124901370413058,0.3015268545482247
boyar-s-wife-at-the-window,1885,Russian,737,1200,0.15243079574486743,0.2878139286605681,0.3803874389194846
portrait-of-an-unknown-1,,Russian,595,1000,0.2723101682994528,0.3559172065820468,0.3081739265117812
portrait-of-hudenkova,,Russian,848,1000,0.34587283212168857,0.2455873033059147,0.42759336385497604
portrait-of-tradeswoman-e-rastorgueva,,Russian,694,1000,0.563465598720239,0.4079340493455968,0.2405133242922529
the-boyarynia,,Russian,1515,2168,0.09523421380084426,0.3447955805262983,0.3164224873757182
landlady,,Russian,773,1000,0.24413966732755565,0.32269683612156874,0.2519541384470994
the-muse-of-poesie,,Russian,1215,1890,0.3751210843617382,0.21306584886964752,0.6556143291335735
portrait-of-artist-s-wife,,Russian,700,1000,0.1974261665968288,0.3998698781842384,0.5542694677871149
portrait-of-the-artist-ivan-aivazovsky,,Russian,841,1000,0.30244194921399387,0.3823167901475182,0.1780459536965798
serezha-portrait-of-son-in-sailor-suit,,Russian,648,1000,0.21855148989013198,0.2928744328694198,0.22835387920600342
tsar-alexei-michaylovich-choosing-a-bride,1887,Russian,1000,663,0.28361173897893016,0.40944314313602664,0.5028704462780588
campfire-kachanovka,,Russian,1000,579,0.32549283318125166,0.496677160383147,0.589269816112974
flirt,,Russian,840,1000,0.12087471397626257,0.3386559601284125,0.4887767647058824
head-of-the-girl-1,,Russian,780,1000,0.1913646176998275,0.3846747227466769,0.5943460884866768
portrait-of-russian-opera-singer-nikolay-figner,,Russian,770,1000,0.20261473668019514,0.22620775586032896,0.36204824038706385
portrait-of-russian-opera-singer-sandra-panaeva,,Russian,613,1000,0.3551503730552523,0.34633547304435663,0.24061688257684802
summerhouse,,Russian,1000,980,0.4128157441175846,0.37485282381006907,0.3388212605042019
tamara-and-demon,,Russian,757,1000,0.3064711756513049,0.33837750315890086,0.2368938793483048
before-the-wedding,1890,Russian,1862,1400,0.12635625910757742,0.4256280678721615,0.41785966266205726
boyar-1,,Russian,763,1000,0.4805724962314031,0.34170525541952973,0.5251837535014005
boyarynia,,Russian,509,1000,0.3722678430541486,0.2989861517577558,0.33054335683192715
boyaryshnya-6,,Russian,752,1000,0.15883415194270947,0.3655895954866247,0.42180688881935746
boyaryshnya-8,,Russian,816,1000,0.20898222994731053,0.329314475149034,0.37954319492502875
boyaryshnya-by-the-window-1,,Russian,740,1000,0.20261546216109028,0.43344428246907996,0.42823594594594583
chevalier-arraying-gloves,,Russian,643,1000,0.2936482522770411,0.3819659562926217,0.285254517732443
child-head,,Russian,1000,1000,0.11020198225096899,0.306142155421782,0.6189466705882354
cup-of-honey,,Russian,772,1000,0.15613081248711247,0.33352402900169215,0.3264436858681297
fairy-tails,,Russian,1000,638,0.10839648107817054,0.36601444730626875,0.4018514844182185
female-portrait-11,,Russian,841,1000,0.2262169969634054,0.4343191515477953,0.496205446364039
happy-arcadia,1890,Russian,1995,1182,0.1533161365121262,0.29313442848736526,0.5791218599233556
head-portrait-of-y-makovskaya,,Russian,677,1000,0.12555815645425905,0.41142018646964623,0.7440304689083909
head-of-child-portrait-of-the-son-konstantin,,Russian,782,1000,0.330498342337176,0.5286784162270969,0.5965695501730103
head-of-the-old-woman,,Russian,697,1000,0.34134160142147363,0.46396897143672033,0.49726505190311426
hide-and-seek,,Russian,1000,686,0.1415424615760554,0.5651168258359586,0.4679030755159206
italian,,Russian,727,1000,0.19765887577352656,0.3037065034649445,0.7925573697979882
landscape-3,,Russian,1000,801,0.18262317709874254,0.2663007606952742,0.6769630657756238
landscape-sea-and-flowers,,Russian,1000,716,0.3565481448581761,0.4555518360429604,0.5330861868769853
old-man,,Russian,504,1000,0.26083489540799293,0.31588215147556015,0.5319422657952072
on-the-square-in-ivanovo-congress-nizhny-novgorod-kremlin,,Russian,1000,875,0.36499856578913714,0.28840824424921374,0.6351610263305321
parisienne-in-pearl-necklace,,Russian,744,1000,0.29725778344965853,0.29864168402848495,0.398652008222644
portrait-of-a-kuzhetsov,,Russian,739,1000,0.371708148337064,0.3470137830427081,0.3195003953408156
portrait-of-hudenkova-1,,Russian,655,1000,0.5218594289788046,0.5046205791721248,0.3588301212393354
portrait-of-s-hudenkov,,Russian,758,1000,0.4880030311107531,0.2956079977290976,0.23500955041647273
portrait-of-the-girl-with-a-blue-ribbon-in-a-hair,,Russian,981,1000,0.25050911049933083,0.44969793975855943,0.6622787711618793
portrait-of-the-young-lady,,Russian,745,1000,0.15063094221311968,0.2971432905737398,0.7864446058691934
romeo-and-juliet,,Russian,1000,730,0.4599104771745076,0.2333355481504461,0.39533067955949497
roses,,Russian,1000,849,0.2672380196805391,0.4698188914296605,0.4348740432804454
russian-beauty-in-kokoshnik,,Russian,807,1000,0.30574964019427997,0.39855849645666325,0.2164403042009865
still-life-palace-of-facets,,Russian,733,1000,0.1681858921560142,0.49981619243569164,0.45085063799053027
the-girl-in-pearl-necklace,,Russian,876,1000,0.18116409203837344,0.4484434744566788,0.4490750022383383
volkov-s-family-group-portrait-of-m-s-volkov-s-n-volkova-and-s-m-volkov-manzei,,Russian,1196,1478,0.08844128743709088,0.46108577456555633,0.33641146059756244
woman-head,,Russian,815,1000,0.231307255796923,0.39806416115157384,0.4119638060868521
spring-bacchanalia,,Russian,1000,742,0.177300180914959,0.5078999214729222,0.5029609270123141
woman-head-portrait-of-e-kovaliova,,Russian,726,1000,0.2752048246182954,0.17803722914311626,0.6794554529249718
konstantin-and-olga-makovsky,,Russian,1000,744,0.20541604604305969,0.3763033496816009,0.5796962154754374
friends,,Russian,1000,773,0.4707607140991668,0.42440986383126456,0.17987363214367247
appeal-of-minin,,Russian,1416,1666,0.20164364488215794,0.25142269888649826,0.5956374573757719
man-head,,Russian,805,1000,0.31109709155359466,0.398646429527126,0.3777598489830716
boyaryshnya-9,,Russian,682,1000,0.31290359752562724,0.43751885691783976,0.4664486861020067
coachman,,Russian,796,1000,0.2642972695286562,0.4488548515461586,0.5238294216178933
girl-in-the-field,,Russian,705,1000,0.18409798675236153,0.3804198625382105,0.6553436962870257
head,,Russian,696,1000,0.12903424124113935,0.382723896728421,0.6538102152355194
matchmaker,,Russian,1000,631,0.23838892352020533,0.36777254962883094,0.5057196482396448
monk-tax-collector-in-the-temple,,Russian,520,1000,0.2828008875047638,0.37970649695656505,0.47205185520362
nude-woman-in-black-stockins,,Russian,428,1000,0.18560419933353678,0.34570275666377975,0.4469531061022538
olenka-and-kolya-on-the-steps,,Russian,743,1000,0.2861653948639548,0.31740475051512435,0.4867105058981871
portrait-of-artist-s-daughter-olya,,Russian,772,1000,0.1605590225504314,0.3665561773797378,0.5301407192928985
portrait-of-blonde,,Russian,802,1000,0.2016061860735176,0.39247206498056825,0.6202550731015596
portrait-of-lady-vivien,,Russian,998,1000,0.22655850179323692,0.2640471983423841,0.4812453848874219
portrait-of-maria-petipa,,Russian,814,1000,0.34602124957396646,0.21378754473070716,0.6339027605145252
portrait-of-princess-zinaida-yusupova,,Russian,717,1000,0.13135444179900324,0.1765004058213683,0.5170411737358822
portrait-of-princess-zinaida-yusupova,,Russian,915,1200,0.1410617327766586,0.3421971633522365,0.522448880317154
portrait-of-princess-zinaida-yusupova,1902,Russian,717,1000,0.13135444179900324,0.1765004058213683,0.5170411737358822
portrait-of-princess-zinaida-yusupova,1902,Russian,915,1200,0.1410617327766586,0.3421971633522365,0.522448880317154
portrait-of-the-girl-3,,Russian,833,1000,0.21339369976760922,0.3555496926324145,0.6222707247604925
portrait-of-v-bahrushina,,Russian,690,1000,0.19957689690885386,0.3647215301272061,0.41898122193805054
presser-1,,Russian,784,1000,0.2386707862028679,0.26093348532610117,0.616402606042417
russian-beauty-1,,Russian,683,1000,0.4412829276617734,0.3632662145730729,0.3531046364080039
still-life-in-an-interior,,Russian,1000,791,0.4078448412238785,0.43612583398536164,0.3408871371557474
strolling-musicians,,Russian,731,1000,0.31761615742183985,0.2746474339608104,0.4149563745607683
